id	datum	update	title	url
3245	2020-04-16		https://www.goettingen.de/magazin/artikel.php?artikel=3245	Vollsperrungen: Greittor und Zollstock in Grone
3246	2020-04-16		https://www.goettingen.de/magazin/artikel.php?artikel=3246	Teilsperrungen: Kasseler Landstraße und Groner Landstraße
3247	2020-04-16		https://www.goettingen.de/magazin/artikel.php?artikel=3247	Radwegsanierung: Robert-Bosch-Breite
3248	2020-04-16		https://www.goettingen.de/magazin/artikel.php?artikel=3248	Corona-Krise: Wichtige Hilfe bei Bekämpfung der Pandemie
3249	2020-04-17		https://www.goettingen.de/magazin/artikel.php?artikel=3249	Auto-Kino auf dem Parkplatz vom Jahnstadion
3250	2020-04-16		https://www.goettingen.de/magazin/artikel.php?artikel=3250	Neue Allgemeinverfügungen des Gesundheitsamtes
3251	2020-04-16	2020-04-17	https://www.goettingen.de/magazin/artikel.php?artikel=3251	Coronavirus: 607 positiv getestete Personen
3252	2020-04-17	2020-04-20	https://www.goettingen.de/magazin/artikel.php?artikel=3252	Friedhofsbrunnen: Notausstiege für Eichhörnchen
3253	2020-04-17		https://www.goettingen.de/magazin/artikel.php?artikel=3253	664 bestätigte Covid-19-Infektionen in Stadt und Landkreis
3254	2020-04-17	2020-05-12	https://www.goettingen.de/magazin/artikel.php?artikel=3254	Coronavirus: Das gilt ab Montag, 20. April 2020
3255	2020-04-18	2020-04-19	https://www.goettingen.de/magazin/artikel.php?artikel=3255	690 bestätigte Covid-19-Fälle in Stadt und Landkreis Göttingen
3256	2020-04-19	2020-04-20	https://www.goettingen.de/magazin/artikel.php?artikel=3256	Stadt und Landkreis Göttingen: 702 bestätigte Coronafälle
3257	2020-04-27	2020-05-05	https://www.goettingen.de/magazin/artikel.php?artikel=3257	Ausbau der Roten Straße geht weiter
3258	2020-04-22		https://www.goettingen.de/magazin/artikel.php?artikel=3258	Deckensanierung Nikolausberger Weg, Asphaltierung Radweg Dransfelder Bahn
3259	2020-04-22		https://www.goettingen.de/magazin/artikel.php?artikel=3259	Gerüstarbeiten
3260	2020-04-22		https://www.goettingen.de/magazin/artikel.php?artikel=3260	Wärmedämmverbundsystem
3262	2020-04-21		https://www.goettingen.de/magazin/artikel.php?artikel=3262	Keinen Strauchschnitt auf Osterfeuerplätzen entsorgen
3263	2020-04-21		https://www.goettingen.de/magazin/artikel.php?artikel=3263	Sanierungsgebiet förmlich festgelegt
3264	2020-04-21		https://www.goettingen.de/magazin/artikel.php?artikel=3264	723 bestätigte Infektionen in Stadt und Landkreis Göttingen
3265	2020-04-21		https://www.goettingen.de/magazin/artikel.php?artikel=3265	Stadt &amp; Landkreis wägen Maskenpflicht für Göttingen ab
3266	2020-04-21		https://www.goettingen.de/magazin/artikel.php?artikel=3266	Stadt unterstützt Göttinger Livemusik-Szene
3267	2020-04-24	2020-05-12	https://www.goettingen.de/magazin/artikel.php?artikel=3267	Bühnenmaschinerie und Steuerung
3268	2020-04-23		https://www.goettingen.de/magazin/artikel.php?artikel=3268	Fliesenarbeiten
3269	2020-04-23		https://www.goettingen.de/magazin/artikel.php?artikel=3269	Sachbearbeiter*in (m/w/d)
3270	2020-04-22		https://www.goettingen.de/magazin/artikel.php?artikel=3270	Teilsperrung Kasseler Landstraße
3271	2020-04-22		https://www.goettingen.de/magazin/artikel.php?artikel=3271	Vollsperrung der Daimlerstraße
3272	2020-04-22	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3272	736 Covid-19-Infektionen in Stadt &amp; Landkreis
3273	2020-04-23		https://www.goettingen.de/magazin/artikel.php?artikel=3273	Online-Auktion: Abholung nur noch Termin
3274	2020-04-24		https://www.goettingen.de/magazin/artikel.php?artikel=3274	Estricharbeiten
